SaleID,SaleDate,DeliveryDate,ProductNumber,SalesQuantity,PricePerUnit,TotalRevenue,DueDate
104336,2024-01-30 00:00:00 UTC,2024-01-30 00:00:00 UTC,1010,58,20.87,1210.46,2024-02-01
104337,2024-10-05 00:00:00 UTC,2024-10-05 00:00:00 UTC,1009,72,24.63,1773.36,2024-10-12
104338,2024-01-08 00:00:00 UTC,2024-01-08 00:00:00 UTC,1011,88,18.19,1600.72,2024-01-11
104339,2024-02-20 00:00:00 UTC,2024-02-20 00:00:00 UTC,1005,73,15.56,1135.88,2024-02-23
104340,2024-01-08 00:00:00 UTC,2024-01-08 00:00:00 UTC,1006,86,8.56,736.16,2024-01-12
104341,2024-06-10 00:00:00 UTC,2024-06-10 00:00:00 UTC,1009,57,17.97,1024.29,2024-06-13
104342,2024-07-28 00:00:00 UTC,2024-07-28 00:00:00 UTC,1001,82,7.19,589.58,2024-08-01
104343,2024-01-09 00:00:00 UTC,2024-01-09 00:00:00 UTC,1003,46,16.14,742.44,2024-01-14
104344,2024-03-04 00:00:00 UTC,2024-03-04 00:00:00 UTC,1010,68,6.2,421.6,2024-03-10
104345,2024-10-17 00:00:00 UTC,2024-10-17 00:00:00 UTC,1009,56,21.93,1228.08,2024-10-24
104346,2024-10-20 00:00:00 UTC,2024-10-20 00:00:00 UTC,1005,11,21.04,231.44,2024-10-22
104347,2024-05-10 00:00:00 UTC,2024-05-10 00:00:00 UTC,1009,3,5.53,16.59,2024-05-16
104348,2024-02-15 00:00:00 UTC,2024-02-15 00:00:00 UTC,1012,82,5.5,451.0,2024-02-22
104349,2024-10-26 00:00:00 UTC,2024-10-26 00:00:00 UTC,1008,11,21.57,237.27,2024-10-31
104350,2024-05-07 00:00:00 UTC,2024-05-07 00:00:00 UTC,1004,57,25.89,1475.73,2024-05-11
104351,2024-10-11 00:00:00 UTC,2024-10-11 00:00:00 UTC,1012,11,13.18,144.98,2024-10-13
104352,2024-09-17 00:00:00 UTC,2024-09-17 00:00:00 UTC,1005,79,26.49,2092.71,2024-09-21
104353,2024-10-18 00:00:00 UTC,2024-10-18 00:00:00 UTC,1009,90,20.22,1819.8,2024-10-20
104354,2024-08-18 00:00:00 UTC,2024-08-18 00:00:00 UTC,1006,4,15.31,61.24,2024-08-20
104355,2024-10-01 00:00:00 UTC,2024-10-01 00:00:00 UTC,1010,18,20.57,370.26,2024-10-04
104356,2024-08-01 00:00:00 UTC,2024-08-01 00:00:00 UTC,1011,12,20.43,245.16,2024-08-08
104357,2024-12-27 00:00:00 UTC,2024-12-27 00:00:00 UTC,1008,50,8.43,421.5,2025-01-01
104358,2024-03-13 00:00:00 UTC,2024-03-13 00:00:00 UTC,1012,81,20.59,1667.79,2024-03-17
104359,2024-09-18 00:00:00 UTC,2024-09-18 00:00:00 UTC,1009,38,23.09,877.42,2024-09-20
104360,2024-09-04 00:00:00 UTC,2024-09-04 00:00:00 UTC,1012,34,19.45,661.3,2024-09-10
104361,2024-05-23 00:00:00 UTC,2024-05-23 00:00:00 UTC,1010,50,7.28,364.0,2024-05-25
104362,2024-06-05 00:00:00 UTC,2024-06-05 00:00:00 UTC,1002,50,28.29,1414.5,2024-06-11
104363,2024-03-16 00:00:00 UTC,2024-03-16 00:00:00 UTC,1009,34,29.36,998.24,2024-03-23
104364,2024-11-04 00:00:00 UTC,2024-11-04 00:00:00 UTC,1011,43,15.52,667.36,2024-11-10
104365,2024-08-12 00:00:00 UTC,2024-08-12 00:00:00 UTC,1005,19,18.97,360.43,2024-08-14
104366,2024-11-25 00:00:00 UTC,2024-11-25 00:00:00 UTC,1005,57,18.81,1072.17,2024-12-01
104367,2024-04-07 00:00:00 UTC,2024-04-07 00:00:00 UTC,1003,57,10.45,595.65,2024-04-10
104368,2024-08-02 00:00:00 UTC,2024-08-02 00:00:00 UTC,1008,11,24.55,270.05,2024-08-05
104369,2024-06-10 00:00:00 UTC,2024-06-10 00:00:00 UTC,1009,87,23.81,2071.47,2024-06-14
104370,2024-08-27 00:00:00 UTC,2024-08-27 00:00:00 UTC,1005,33,6.23,205.59,2024-09-01
104371,2024-04-16 00:00:00 UTC,2024-04-16 00:00:00 UTC,1011,46,6.94,319.24,2024-04-23
104372,2024-08-19 00:00:00 UTC,2024-08-19 00:00:00 UTC,1008,74,17.04,1260.96,2024-08-25
104373,2024-11-14 00:00:00 UTC,2024-11-14 00:00:00 UTC,1008,43,26.08,1121.44,2024-11-20
104374,2024-05-23 00:00:00 UTC,2024-05-23 00:00:00 UTC,1010,11,11.89,130.79,2024-05-30
104375,2024-03-05 00:00:00 UTC,2024-03-05 00:00:00 UTC,1011,57,7.94,452.58,2024-03-07
104376,2024-11-19 00:00:00 UTC,2024-11-19 00:00:00 UTC,1005,80,9.9,792.0,2024-11-22
104377,2024-02-21 00:00:00 UTC,2024-02-21 00:00:00 UTC,1004,39,17.12,667.68,2024-02-23
104378,2024-06-09 00:00:00 UTC,2024-06-09 00:00:00 UTC,1006,81,28.35,2296.35,2024-06-12
104379,2024-03-28 00:00:00 UTC,2024-03-28 00:00:00 UTC,1007,25,29.07,726.75,2024-03-30
104380,2024-10-31 00:00:00 UTC,2024-10-31 00:00:00 UTC,1003,34,5.97,202.98,2024-11-04
104381,2024-03-29 00:00:00 UTC,2024-03-29 00:00:00 UTC,1004,29,28.39,823.31,2024-04-05
104382,2024-08-15 00:00:00 UTC,2024-08-15 00:00:00 UTC,1011,1,25.11,25.11,2024-08-20
104383,2024-05-19 00:00:00 UTC,2024-05-19 00:00:00 UTC,1011,19,17.55,333.45,2024-05-21
104384,2024-07-01 00:00:00 UTC,2024-07-01 00:00:00 UTC,1005,41,17.93,735.13,2024-07-04
104385,2024-08-22 00:00:00 UTC,2024-08-22 00:00:00 UTC,1012,66,26.15,1725.9,2024-08-27
104386,2024-06-02 00:00:00 UTC,2024-06-02 00:00:00 UTC,1005,5,11.68,58.4,2024-06-06
104387,2024-09-13 00:00:00 UTC,2024-09-13 00:00:00 UTC,1012,81,10.2,826.2,2024-09-20
104388,2024-08-02 00:00:00 UTC,2024-08-02 00:00:00 UTC,1005,7,9.27,64.89,2024-08-06
104389,2024-11-04 00:00:00 UTC,2024-11-04 00:00:00 UTC,1005,37,9.07,335.59,2024-11-11
104390,2024-09-13 00:00:00 UTC,2024-09-13 00:00:00 UTC,1001,58,17.31,1003.98,2024-09-19
104391,2024-12-21 00:00:00 UTC,2024-12-21 00:00:00 UTC,1007,63,26.88,1693.44,2024-12-27
104392,2024-09-01 00:00:00 UTC,2024-09-01 00:00:00 UTC,1007,52,16.12,838.24,2024-09-07
104393,2024-02-27 00:00:00 UTC,2024-02-27 00:00:00 UTC,1003,82,12.66,1038.12,2024-03-03
104394,2024-03-01 00:00:00 UTC,2024-03-01 00:00:00 UTC,1002,71,6.71,476.41,2024-03-08
104395,2024-08-28 00:00:00 UTC,2024-08-28 00:00:00 UTC,1002,48,12.24,587.52,2024-08-30
104396,2024-02-09 00:00:00 UTC,2024-02-09 00:00:00 UTC,1010,57,22.32,1272.24,2024-02-13
104397,2024-10-05 00:00:00 UTC,2024-10-05 00:00:00 UTC,1007,58,6.54,379.32,2024-10-08
104398,2024-12-09 00:00:00 UTC,2024-12-09 00:00:00 UTC,1005,63,29.0,1827.0,2024-12-12
104399,2024-01-17 00:00:00 UTC,2024-01-17 00:00:00 UTC,1006,71,18.84,1337.64,2024-01-19
104400,2024-08-17 00:00:00 UTC,2024-08-17 00:00:00 UTC,1002,37,9.83,363.71,2024-08-21
104401,2024-03-24 00:00:00 UTC,2024-03-24 00:00:00 UTC,1006,78,15.86,1237.08,2024-03-30
104402,2024-07-06 00:00:00 UTC,2024-07-06 00:00:00 UTC,1012,43,8.95,384.85,2024-07-12
104403,2024-03-18 00:00:00 UTC,2024-03-18 00:00:00 UTC,1008,66,8.79,580.14,2024-03-21
104404,2024-10-02 00:00:00 UTC,2024-10-02 00:00:00 UTC,1004,35,6.35,222.25,2024-10-08
104405,2024-06-13 00:00:00 UTC,2024-06-13 00:00:00 UTC,1007,30,21.75,652.5,2024-06-16
104406,2024-04-01 00:00:00 UTC,2024-04-01 00:00:00 UTC,1004,54,13.08,706.32,2024-04-04
104407,2024-04-18 00:00:00 UTC,2024-04-18 00:00:00 UTC,1004,29,24.35,706.15,2024-04-25
104408,2024-10-07 00:00:00 UTC,2024-10-07 00:00:00 UTC,1005,12,17.92,215.04,2024-10-09
104409,2024-11-02 00:00:00 UTC,2024-11-02 00:00:00 UTC,1002,91,28.22,2568.02,2024-11-09
104410,2024-04-10 00:00:00 UTC,2024-04-10 00:00:00 UTC,1005,64,10.78,689.92,2024-04-15
104411,2024-04-01 00:00:00 UTC,2024-04-01 00:00:00 UTC,1003,29,16.02,464.58,2024-04-07
104412,2024-11-12 00:00:00 UTC,2024-11-12 00:00:00 UTC,1004,67,21.73,1455.91,2024-11-15
104413,2024-03-21 00:00:00 UTC,2024-03-21 00:00:00 UTC,1012,70,8.59,601.3,2024-03-27
104414,2024-04-24 00:00:00 UTC,2024-04-24 00:00:00 UTC,1005,20,24.85,497.0,2024-04-28
104415,2024-02-13 00:00:00 UTC,2024-02-13 00:00:00 UTC,1008,10,25.83,258.3,2024-02-17
104416,2024-11-14 00:00:00 UTC,2024-11-14 00:00:00 UTC,1001,83,14.63,1214.29,2024-11-19
104417,2024-03-10 00:00:00 UTC,2024-03-10 00:00:00 UTC,1005,23,15.97,367.31,2024-03-17
104418,2024-09-03 00:00:00 UTC,2024-09-03 00:00:00 UTC,1011,82,17.9,1467.8,2024-09-10
104419,2024-09-23 00:00:00 UTC,2024-09-23 00:00:00 UTC,1010,68,15.44,1049.92,2024-09-27
104420,2024-06-13 00:00:00 UTC,2024-06-13 00:00:00 UTC,1006,9,9.71,87.39,2024-06-15
104421,2024-04-06 00:00:00 UTC,2024-04-06 00:00:00 UTC,1011,95,11.87,1127.65,2024-04-13
104422,2024-07-14 00:00:00 UTC,2024-07-14 00:00:00 UTC,1009,54,27.06,1461.24,2024-07-18
104423,2024-08-17 00:00:00 UTC,2024-08-17 00:00:00 UTC,1007,28,13.2,369.6,2024-08-19
104424,2024-11-15 00:00:00 UTC,2024-11-15 00:00:00 UTC,1008,1,28.56,28.56,2024-11-20
104425,2024-05-30 00:00:00 UTC,2024-05-30 00:00:00 UTC,1009,63,10.72,675.36,2024-06-03
104426,2024-08-14 00:00:00 UTC,2024-08-14 00:00:00 UTC,1004,2,11.69,23.38,2024-08-20
104427,2024-09-28 00:00:00 UTC,2024-09-28 00:00:00 UTC,1006,87,25.04,2178.48,2024-10-05
104428,2024-02-20 00:00:00 UTC,2024-02-20 00:00:00 UTC,1006,82,20.82,1707.24,2024-02-24
104429,2024-08-30 00:00:00 UTC,2024-08-30 00:00:00 UTC,1007,81,11.24,910.44,2024-09-06
104430,2024-09-03 00:00:00 UTC,2024-09-03 00:00:00 UTC,1002,93,25.53,2374.29,2024-09-08
104431,2024-10-09 00:00:00 UTC,2024-10-09 00:00:00 UTC,1008,11,26.13,287.43,2024-10-11
104432,2024-04-23 00:00:00 UTC,2024-04-23 00:00:00 UTC,1011,25,8.05,201.25,2024-04-29
104433,2024-02-29 00:00:00 UTC,2024-02-29 00:00:00 UTC,1012,15,22.2,333.0,2024-03-05
104434,2024-10-08 00:00:00 UTC,2024-10-08 00:00:00 UTC,1001,1,27.04,27.04,2024-10-13
104435,2024-09-02 00:00:00 UTC,2024-09-02 00:00:00 UTC,1008,76,25.32,1924.32,2024-09-06
104436,2024-11-13 00:00:00 UTC,2024-11-13 00:00:00 UTC,1007,4,14.3,57.2,2024-11-19
104437,2024-08-04 00:00:00 UTC,2024-08-04 00:00:00 UTC,1010,93,6.28,584.04,2024-08-07
104438,2024-09-15 00:00:00 UTC,2024-09-15 00:00:00 UTC,1008,98,8.6,842.8,2024-09-18
104439,2024-04-25 00:00:00 UTC,2024-04-25 00:00:00 UTC,1012,77,11.19,861.63,2024-04-30
104440,2024-07-07 00:00:00 UTC,2024-07-07 00:00:00 UTC,1004,99,13.31,1317.69,2024-07-12
104441,2024-05-22 00:00:00 UTC,2024-05-22 00:00:00 UTC,1007,22,8.22,180.84,2024-05-27
104442,2024-12-25 00:00:00 UTC,2024-12-25 00:00:00 UTC,1007,77,22.27,1714.79,2025-01-01
104443,2024-01-12 00:00:00 UTC,2024-01-12 00:00:00 UTC,1011,88,6.25,550.0,2024-01-18
104444,2024-10-01 00:00:00 UTC,2024-10-01 00:00:00 UTC,1007,99,5.01,495.99,2024-10-07
104445,2024-01-26 00:00:00 UTC,2024-01-26 00:00:00 UTC,1008,26,18.18,472.68,2024-01-31
104446,2024-11-16 00:00:00 UTC,2024-11-16 00:00:00 UTC,1006,6,24.38,146.28,2024-11-18
104447,2024-10-20 00:00:00 UTC,2024-10-20 00:00:00 UTC,1012,15,15.65,234.75,2024-10-24
104448,2024-03-01 00:00:00 UTC,2024-03-01 00:00:00 UTC,1004,52,14.22,739.44,2024-03-03
104449,2024-06-04 00:00:00 UTC,2024-06-04 00:00:00 UTC,1012,92,26.99,2483.08,2024-06-10
104450,2024-05-19 00:00:00 UTC,2024-05-19 00:00:00 UTC,1009,3,5.73,17.19,2024-05-23
104451,2024-10-30 00:00:00 UTC,2024-10-30 00:00:00 UTC,1008,93,29.34,2728.62,2024-11-05
104452,2024-01-25 00:00:00 UTC,2024-01-25 00:00:00 UTC,1002,51,14.75,752.25,2024-02-01
104453,2024-05-06 00:00:00 UTC,2024-05-06 00:00:00 UTC,1012,28,15.23,426.44,2024-05-11
104454,2024-04-27 00:00:00 UTC,2024-04-27 00:00:00 UTC,1006,76,9.06,688.56,2024-04-29
104455,2024-09-27 00:00:00 UTC,2024-09-27 00:00:00 UTC,1011,64,10.2,652.8,2024-09-30
104456,2024-06-23 00:00:00 UTC,2024-06-23 00:00:00 UTC,1006,55,17.63,969.65,2024-06-25
104457,2024-06-28 00:00:00 UTC,2024-06-28 00:00:00 UTC,1002,35,15.35,537.25,2024-07-05
104458,2024-08-12 00:00:00 UTC,2024-08-12 00:00:00 UTC,1003,1,6.12,6.12,2024-08-19
104459,2024-11-25 00:00:00 UTC,2024-11-25 00:00:00 UTC,1009,94,25.09,2358.46,2024-12-02
104460,2024-02-16 00:00:00 UTC,2024-02-16 00:00:00 UTC,1004,6,18.5,111.0,2024-02-19
104461,2024-08-27 00:00:00 UTC,2024-08-27 00:00:00 UTC,1001,1,16.64,16.64,2024-09-01
104462,2024-04-16 00:00:00 UTC,2024-04-16 00:00:00 UTC,1001,23,27.8,639.4,2024-04-21
104463,2024-12-21 00:00:00 UTC,2024-12-21 00:00:00 UTC,1006,50,13.47,673.5,2024-12-24
104464,2024-02-06 00:00:00 UTC,2024-02-06 00:00:00 UTC,1004,10,23.97,239.7,2024-02-12
104465,2024-02-13 00:00:00 UTC,2024-02-13 00:00:00 UTC,1007,8,19.33,154.64,2024-02-19
104466,2024-09-20 00:00:00 UTC,2024-09-20 00:00:00 UTC,1012,5,11.86,59.3,2024-09-24
104467,2024-09-03 00:00:00 UTC,2024-09-03 00:00:00 UTC,1006,54,14.85,801.9,2024-09-07
104468,2024-09-15 00:00:00 UTC,2024-09-15 00:00:00 UTC,1001,65,8.71,566.15,2024-09-20
104469,2024-01-08 00:00:00 UTC,2024-01-08 00:00:00 UTC,1008,6,25.11,150.66,2024-01-10
104470,2024-09-21 00:00:00 UTC,2024-09-21 00:00:00 UTC,1004,41,18.3,750.3,2024-09-23
104471,2024-12-18 00:00:00 UTC,2024-12-18 00:00:00 UTC,1010,39,7.23,281.97,2024-12-22
104472,2024-09-05 00:00:00 UTC,2024-09-05 00:00:00 UTC,1002,67,10.63,712.21,2024-09-08
104473,2024-04-20 00:00:00 UTC,2024-04-20 00:00:00 UTC,1012,85,27.38,2327.3,2024-04-24
104474,2024-12-22 00:00:00 UTC,2024-12-22 00:00:00 UTC,1003,62,13.65,846.3,2024-12-26
104475,2024-06-12 00:00:00 UTC,2024-06-12 00:00:00 UTC,1001,28,17.9,501.2,2024-06-15
104476,2024-12-05 00:00:00 UTC,2024-12-05 00:00:00 UTC,1012,76,12.64,960.64,2024-12-12
104477,2024-09-13 00:00:00 UTC,2024-09-13 00:00:00 UTC,1010,89,6.16,548.24,2024-09-15
104478,2024-06-03 00:00:00 UTC,2024-06-03 00:00:00 UTC,1006,95,21.87,2077.65,2024-06-09
104479,2024-06-27 00:00:00 UTC,2024-06-27 00:00:00 UTC,1005,13,25.04,325.52,2024-07-03
104480,2024-04-14 00:00:00 UTC,2024-04-14 00:00:00 UTC,1012,85,12.01,1020.85,2024-04-18
104481,2024-11-28 00:00:00 UTC,2024-11-28 00:00:00 UTC,1003,2,19.21,38.42,2024-12-02
104482,2024-01-08 00:00:00 UTC,2024-01-08 00:00:00 UTC,1002,74,5.31,392.94,2024-01-12
104483,2024-05-21 00:00:00 UTC,2024-05-21 00:00:00 UTC,1001,83,15.35,1274.05,2024-05-23
104484,2024-03-22 00:00:00 UTC,2024-03-22 00:00:00 UTC,1001,81,24.49,1983.69,2024-03-28
104485,2024-07-10 00:00:00 UTC,2024-07-10 00:00:00 UTC,1004,4,15.56,62.24,2024-07-13
104486,2024-05-25 00:00:00 UTC,2024-05-25 00:00:00 UTC,1008,14,20.38,285.32,2024-05-29
104487,2024-03-15 00:00:00 UTC,2024-03-15 00:00:00 UTC,1008,72,17.06,1228.32,2024-03-17
104488,2024-06-10 00:00:00 UTC,2024-06-10 00:00:00 UTC,1011,62,5.09,315.58,2024-06-13
104489,2024-07-12 00:00:00 UTC,2024-07-12 00:00:00 UTC,1011,11,23.31,256.41,2024-07-14
104490,2024-10-24 00:00:00 UTC,2024-10-24 00:00:00 UTC,1012,98,25.2,2469.6,2024-10-26
104491,2024-02-23 00:00:00 UTC,2024-02-23 00:00:00 UTC,1010,93,22.41,2084.13,2024-03-01
104492,2024-02-22 00:00:00 UTC,2024-02-22 00:00:00 UTC,1012,29,8.32,241.28,2024-02-28
104493,2024-12-09 00:00:00 UTC,2024-12-09 00:00:00 UTC,1007,38,27.99,1063.62,2024-12-11
104494,2024-04-16 00:00:00 UTC,2024-04-16 00:00:00 UTC,1005,69,19.56,1349.64,2024-04-20
104495,2024-05-15 00:00:00 UTC,2024-05-15 00:00:00 UTC,1006,33,23.94,790.02,2024-05-20
104496,2024-02-27 00:00:00 UTC,2024-02-27 00:00:00 UTC,1007,7,17.88,125.16,2024-03-03
104497,2024-05-26 00:00:00 UTC,2024-05-26 00:00:00 UTC,1007,88,19.84,1745.92,2024-05-29
104498,2024-10-21 00:00:00 UTC,2024-10-21 00:00:00 UTC,1008,1,7.75,7.75,2024-10-28
104499,2024-05-23 00:00:00 UTC,2024-05-23 00:00:00 UTC,1007,84,28.69,2409.96,2024-05-30
104500,2024-11-03 00:00:00 UTC,2024-11-03 00:00:00 UTC,1006,48,23.4,1123.2,2024-11-09
104501,2024-11-30 00:00:00 UTC,2024-11-30 00:00:00 UTC,1009,45,11.37,511.65,2024-12-03
104502,2024-03-06 00:00:00 UTC,2024-03-06 00:00:00 UTC,1012,3,7.78,23.34,2024-03-13
104503,2024-12-28 00:00:00 UTC,2024-12-28 00:00:00 UTC,1004,18,14.21,255.78,2025-01-01
104504,2024-02-07 00:00:00 UTC,2024-02-07 00:00:00 UTC,1006,33,5.58,184.14,2024-02-09
104505,2024-07-10 00:00:00 UTC,2024-07-10 00:00:00 UTC,1011,23,25.48,586.04,2024-07-12
104506,2024-09-06 00:00:00 UTC,2024-09-06 00:00:00 UTC,1008,64,8.67,554.88,2024-09-13
104507,2024-07-08 00:00:00 UTC,2024-07-08 00:00:00 UTC,1001,2,29.66,59.32,2024-07-13
104508,2024-11-29 00:00:00 UTC,2024-11-29 00:00:00 UTC,1007,39,21.64,843.96,2024-12-06
104509,2024-10-27 00:00:00 UTC,2024-10-27 00:00:00 UTC,1011,100,11.88,1188.0,2024-11-02
104510,2024-01-04 00:00:00 UTC,2024-01-04 00:00:00 UTC,1006,27,11.4,307.8,2024-01-07
104511,2024-10-12 00:00:00 UTC,2024-10-12 00:00:00 UTC,1011,73,11.66,851.18,2024-10-19
104512,2024-02-19 00:00:00 UTC,2024-02-19 00:00:00 UTC,1006,27,19.87,536.49,2024-02-23
104513,2024-06-20 00:00:00 UTC,2024-06-20 00:00:00 UTC,1004,6,10.79,64.74,2024-06-23
104514,2024-04-27 00:00:00 UTC,2024-04-27 00:00:00 UTC,1007,23,21.52,494.96,2024-05-03
104515,2024-02-15 00:00:00 UTC,2024-02-15 00:00:00 UTC,1001,83,6.87,570.21,2024-02-19
104516,2024-02-28 00:00:00 UTC,2024-02-28 00:00:00 UTC,1007,99,13.55,1341.45,2024-03-04
104517,2024-08-23 00:00:00 UTC,2024-08-23 00:00:00 UTC,1006,31,13.86,429.66,2024-08-26
104518,2024-07-08 00:00:00 UTC,2024-07-08 00:00:00 UTC,1008,39,18.43,718.77,2024-07-15
104519,2024-11-10 00:00:00 UTC,2024-11-10 00:00:00 UTC,1003,53,12.61,668.33,2024-11-13
104520,2024-04-29 00:00:00 UTC,2024-04-29 00:00:00 UTC,1002,97,23.2,2250.4,2024-05-03
104521,2024-12-03 00:00:00 UTC,2024-12-03 00:00:00 UTC,1008,59,6.63,391.17,2024-12-09
104522,2024-10-04 00:00:00 UTC,2024-10-04 00:00:00 UTC,1012,48,20.03,961.44,2024-10-11
104523,2024-12-31 00:00:00 UTC,2024-12-31 00:00:00 UTC,1005,90,28.66,2579.4,2025-01-05
104524,2024-08-03 00:00:00 UTC,2024-08-03 00:00:00 UTC,1003,7,8.91,62.37,2024-08-05
104525,2024-01-18 00:00:00 UTC,2024-01-18 00:00:00 UTC,1012,65,16.01,1040.65,2024-01-24
104526,2024-03-01 00:00:00 UTC,2024-03-01 00:00:00 UTC,1009,61,22.06,1345.66,2024-03-04
104527,2024-05-20 00:00:00 UTC,2024-05-20 00:00:00 UTC,1012,6,14.99,89.94,2024-05-24
104528,2024-07-16 00:00:00 UTC,2024-07-16 00:00:00 UTC,1010,18,12.32,221.76,2024-07-19
104529,2024-07-21 00:00:00 UTC,2024-07-21 00:00:00 UTC,1004,94,8.38,787.72,2024-07-28
104530,2024-11-12 00:00:00 UTC,2024-11-12 00:00:00 UTC,1007,24,29.52,708.48,2024-11-16
104531,2024-01-05 00:00:00 UTC,2024-01-05 00:00:00 UTC,1004,73,9.28,677.44,2024-01-11
104532,2024-02-06 00:00:00 UTC,2024-02-06 00:00:00 UTC,1002,92,20.56,1891.52,2024-02-10
104533,2024-06-20 00:00:00 UTC,2024-06-20 00:00:00 UTC,1009,39,12.73,496.47,2024-06-25
104534,2024-04-29 00:00:00 UTC,2024-04-29 00:00:00 UTC,1004,78,10.21,796.38,2024-05-06
104535,2024-09-10 00:00:00 UTC,2024-09-10 00:00:00 UTC,1012,86,17.55,1509.3,2024-09-15
104536,2024-05-25 00:00:00 UTC,2024-05-25 00:00:00 UTC,1010,55,9.08,499.4,2024-05-27
104537,2024-03-22 00:00:00 UTC,2024-03-22 00:00:00 UTC,1006,37,8.74,323.38,2024-03-24
104538,2024-10-26 00:00:00 UTC,2024-10-26 00:00:00 UTC,1012,32,26.28,840.96,2024-10-28
104539,2024-05-06 00:00:00 UTC,2024-05-06 00:00:00 UTC,1006,63,14.5,913.5,2024-05-12
104540,2024-01-03 00:00:00 UTC,2024-01-03 00:00:00 UTC,1012,5,20.11,100.55,2024-01-10
104541,2024-02-20 00:00:00 UTC,2024-02-20 00:00:00 UTC,1001,100,24.11,2411.0,2024-02-22
104542,2024-06-27 00:00:00 UTC,2024-06-27 00:00:00 UTC,1008,39,10.88,424.32,2024-06-29
104543,2024-05-14 00:00:00 UTC,2024-05-14 00:00:00 UTC,1011,95,8.92,847.4,2024-05-21
104544,2024-12-12 00:00:00 UTC,2024-12-12 00:00:00 UTC,1002,9,28.96,260.64,2024-12-18
104545,2024-11-29 00:00:00 UTC,2024-11-29 00:00:00 UTC,1007,13,16.44,213.72,2024-12-06
104546,2024-01-29 00:00:00 UTC,2024-01-29 00:00:00 UTC,1001,11,13.92,153.12,2024-02-04
104547,2024-10-29 00:00:00 UTC,2024-10-29 00:00:00 UTC,1012,95,17.78,1689.1,2024-11-01
104548,2024-11-20 00:00:00 UTC,2024-11-20 00:00:00 UTC,1009,70,17.47,1222.9,2024-11-25
104549,2024-06-04 00:00:00 UTC,2024-06-04 00:00:00 UTC,1008,40,28.36,1134.4,2024-06-10
104550,2024-06-03 00:00:00 UTC,2024-06-03 00:00:00 UTC,1005,61,22.96,1400.56,2024-06-05
104551,2024-12-31 00:00:00 UTC,2024-12-31 00:00:00 UTC,1002,71,15.47,1098.37,2025-01-05
104552,2024-12-22 00:00:00 UTC,2024-12-22 00:00:00 UTC,1008,60,16.25,975.0,2024-12-29
104553,2024-04-19 00:00:00 UTC,2024-04-19 00:00:00 UTC,1003,84,20.72,1740.48,2024-04-23
104554,2024-06-22 00:00:00 UTC,2024-06-22 00:00:00 UTC,1006,42,25.42,1067.64,2024-06-26
104555,2024-02-27 00:00:00 UTC,2024-02-27 00:00:00 UTC,1008,5,24.33,121.65,2024-03-05
104556,2024-03-29 00:00:00 UTC,2024-03-29 00:00:00 UTC,1006,59,9.3,548.7,2024-04-04
104557,2024-06-19 00:00:00 UTC,2024-06-19 00:00:00 UTC,1005,51,28.31,1443.81,2024-06-23
104558,2024-01-12 00:00:00 UTC,2024-01-12 00:00:00 UTC,1008,35,10.56,369.6,2024-01-19
104559,2024-03-25 00:00:00 UTC,2024-03-25 00:00:00 UTC,1008,30,13.61,408.3,2024-03-31
104560,2024-06-30 00:00:00 UTC,2024-06-30 00:00:00 UTC,1010,82,22.05,1808.1,2024-07-02
104561,2024-10-04 00:00:00 UTC,2024-10-04 00:00:00 UTC,1002,41,7.39,302.99,2024-10-09
104562,2024-07-10 00:00:00 UTC,2024-07-10 00:00:00 UTC,1003,95,10.86,1031.7,2024-07-12
104563,2024-01-04 00:00:00 UTC,2024-01-04 00:00:00 UTC,1011,19,15.82,300.58,2024-01-06
104564,2024-12-20 00:00:00 UTC,2024-12-20 00:00:00 UTC,1001,70,22.24,1556.8,2024-12-24
104565,2024-05-17 00:00:00 UTC,2024-05-17 00:00:00 UTC,1010,4,16.98,67.92,2024-05-22
104566,2024-04-11 00:00:00 UTC,2024-04-11 00:00:00 UTC,1001,49,8.77,429.73,2024-04-18
104567,2024-10-28 00:00:00 UTC,2024-10-28 00:00:00 UTC,1004,33,20.04,661.32,2024-10-31
104568,2024-06-15 00:00:00 UTC,2024-06-15 00:00:00 UTC,1012,77,5.89,453.53,2024-06-22
104569,2024-05-23 00:00:00 UTC,2024-05-23 00:00:00 UTC,1010,89,11.44,1018.16,2024-05-25
104570,2024-10-04 00:00:00 UTC,2024-10-04 00:00:00 UTC,1001,55,5.72,314.6,2024-10-08
104571,2024-01-20 00:00:00 UTC,2024-01-20 00:00:00 UTC,1010,52,15.37,799.24,2024-01-25
104572,2024-06-22 00:00:00 UTC,2024-06-22 00:00:00 UTC,1009,9,27.62,248.58,2024-06-29
104573,2024-03-26 00:00:00 UTC,2024-03-26 00:00:00 UTC,1003,32,21.82,698.24,2024-04-01
104574,2024-09-30 00:00:00 UTC,2024-09-30 00:00:00 UTC,1008,9,27.81,250.29,2024-10-07
104575,2024-05-18 00:00:00 UTC,2024-05-18 00:00:00 UTC,1012,86,14.61,1256.46,2024-05-25
104576,2024-11-25 00:00:00 UTC,2024-11-25 00:00:00 UTC,1006,19,11.16,212.04,2024-12-01
104577,2024-12-18 00:00:00 UTC,2024-12-18 00:00:00 UTC,1002,18,10.58,190.44,2024-12-24
104578,2024-08-22 00:00:00 UTC,2024-08-22 00:00:00 UTC,1003,12,6.6,79.2,2024-08-24
